ID	hapR	vpsR	vpsT	vpsR,vpsT	vpsR,hapR	vpsT,hapR	vpsR,vpsT,hapR
VCA0410	-0.153148449	0.636741947	0.276456644	0.560704544	0.389906167	-0.069756213	-0.226826151
VCA0411	-0.192583583	-0.316649548	-1.155992693	-0.603877954	-0.680557694	-0.71127686	-0.289072625
VCA0412	1.172665868	0.369886972	1.211075408	0.050040811	-0.167269301	1.146103906	-0.416860466
VCA0413	0.340655119	0.449170986	0.581123805	0.662268567	0.999147861	0.516392548	0.471416664
VCA0414	-0.355798175	0.43408612	0.191919196	0.27588257	-0.040376513	1.111103794	-0.228735082
VCA0415	-0.26165162	0.59193873	0.324562202	0.39054033	-0.025704094	0.362279968	-0.126806177
VCA0416	-1.198818139	-0.059942142	-0.533479101	-0.690759951	-0.961837003	0.44951813	-1.179421313
VCA0418	-0.26622153	0.767337066	0.445259397	0.498361962	0.186095743	0.359462098	-0.220547319
VCA0419	0.228575264	0.351170369	0.815708894	0.536181684	0.458996742	1.928650496	0.087785682
VCA0420	-0.105224781	0.538405724	0.435495856	0.358495182	0.179898338	0.55047775	0.009560547
VCA0421	-0.070038257	0.170363822	0.165593518	0.196393855	-0.065247953	-0.028788676	-0.181076846
VCA0422	-0.152241016	0.200487021	0.099256294	0.089764713	0.01087318	0.216253293	-0.4399347
VCA0423	-0.21644511	0.100192057	0.121831758	0.104236116	0.151844693	-0.052138055	-0.364039735
VCA0424	-0.086252331	0.267780864	0.15239442	0.182549855	0.020985775	0.174878407	0.076282665
VCA0425	-0.171150374	0.508027991	0.249497441	0.288578344	0.210063884	-0.05133034	-0.473845549
VCA0426	-0.404339158	0.717664413	0.244353863	0.390609031	0.15808045	-0.204599708	-0.20692723
VCA0427	-0.033995562	0.082457217	0.165886267	0.147920147	#DIV/0!	0.325025409	0.616223344
VCA0429	-0.414732929	0.165911254	-0.073408145	0.051627799	-0.253800954	0.203408091	-0.989557213
VCA0430	-0.262961476	0.88039993	0.486813468	0.524156792	0.106571447	0.549803593	-0.301281723
VCA0431	-0.284125279	0.416053958	0.148494409	0.196757139	0.04516011	0.295478989	-0.3668865
VCA0432	0.267007613	-0.431724902	-0.255569213	-0.368394201	-0.496640415	-0.074682404	-0.515669957
VCA0433	0.041789848	-0.014073048	-0.106186109	-0.177289503	-0.307034186	0.163699726	-1.374979215
VCA0434	-0.062087533	-0.289536991	0.440340697	-0.096436169	#DIV/0!	0.317323724	#DIV/0!
VCA0435	-0.372627703	0.804835862	0.203827225	0.39698027	-0.054944997	0.706814571	-0.56687241
VCA0436	0.025592625	0.376162424	0.305768034	0.310750857	0.011152026	0.195767748	-0.440789177
VCA0439	0.372106795	1.002935817	0.540613758	0.777615206	0.186043235	0.401587111	-0.499854383
VCA0440	0.229742601	0.658117098	0.286258205	0.63496326	0.212206981	0.423305734	-0.346379547
VCA0441	0.151754333	0.323759602	0.259096502	0.454057098	0.480842117	0.136877505	-0.193083256
VCA0442	-0.263146003	0.514659283	0.233350294	0.306172808	0.057137222	0.427182106	-0.090114802
VCA0443	-0.911199501	1.644825129	-1.405939428	-0.285439035	0.260128612	0.729100476	0.864602511
VCA0444	-0.374147129	0.438509294	0.335548167	0.465980578	0.074947047	-0.001709618	-0.198878658
VCA0445	-0.182146214	0.377705321	0.312476514	0.297005098	0.171862572	0.100873202	-0.06883679
VCA0446	-0.070046495	0.290135241	0.2772488	0.391842009	0.1975053	0.211261838	0.455527242
VCA0447	-0.014964476	0.857612772	0.535610319	0.499582391	0.717129938	0.406471574	0.133140776
VCA0448	0.241357176	0.816446656	0.275103808	0.403855921	0.199886762	0.133920567	-0.324816286
VCA0449	0.003641889	0.6462265	0.524357565	0.480505557	0.308365398	0.300734449	-0.165517867
VCA0450	-0.089716025	0.495401818	0.473243552	0.320020616	2.515614468	0.20988897	0.558434294
VCA0451	-0.025165971	0.261904952	0.174753245	0.098002773	0.299444212	0.106004963	-0.069393648
VCA0452	-0.169062326	0.624036209	0.310337891	0.293655509	0.477353164	0.326878471	-0.003303502
VCA0453	-0.126356839	0.104937358	0.05906499	0.242219307	1.41752648	0.053815464	0.429380285
VCA0454	-0.106508023	0.101405225	0.101911158	0.268653028	0.385805316	0.292061751	0.806370625
VCA0455	-0.194012754	0.49501635	0.337483176	0.227592756	-0.210353723	0.390475659	-0.43265431
VCA0456	0.14814967	-0.172140213	-0.158869081	-0.107028579	0.341473537	0.040474737	-0.281215524
VCA0457	0.088177587	0.374328573	0.220453992	0.297066282	0.207856909	0.220890864	0.9315811
VCA0458	-0.249035106	0.683955588	0.114938251	0.387444728	0.165250064	0.376155391	-0.553384704
VCA0459	0.007173842	0.343682687	0.330413147	0.387087344	0.169563805	0.335179333	0.072632327
VCA0460	0.113859756	0.976624168	0.378471538	0.781532548	0.531341532	0.003409232	-0.130034144
VCA0461	-0.60194342	0.627766431	0.341314324	0.496239421	-0.016555425	0.438706736	-0.197936437
VCA0462	-0.30268661	0.369025706	0.043872158	0.405574513	-0.213573829	0.3550582	-0.732181075
VCA0463	-0.33766754	0.683884914	0.411590696	0.483963698	-0.177572699	0.506166603	-0.585679374
VCA0464	-0.332031956	0.489670666	0.307941041	0.384859961	-0.485774431	0.185764356	-0.384364049
VCA0465	-0.121018185	0.61665534	0.300365172	0.434268322	-0.02516577	0.125869296	-0.324454979
VCA0467	-0.016377005	0.438719665	0.014034056	-0.006634585	0.168188148	-0.038939734	-0.170121557
VCA0468	-0.046610797	0.118994083	0.167664197	0.241325395	0.053603695	0.168675627	-0.183446373
VCA0469	-0.134168664	0.209533286	-0.01742046	0.142574563	0.101211723	-0.024100195	-0.430168873
VCA0470	-0.093536117	0.223180981	0.225467756	0.129262536	0.01688264	0.477650711	-0.345299027
VCA0471	0.00584493	0.414543005	0.308679	0.25158951	0.061586392	0.227530095	0.046472636
VCA0473	-0.32403647	0.227212915	0.225037946	0.114794912	-0.182108574	0.49946939	-0.093410719
VCA0474	-0.291564772	0.309685217	0.058102062	0.097680725	-0.093306105	-0.159136241	-0.465078144
VCA0475	-0.138353629	0.187290685	0.124691864	0.11412658	0.174734905	-0.027746547	-0.448113554
VCA0477	-0.217063148	0.296959709	0.084867623	0.008673287	-0.217000203	-0.01916852	-0.733727848
VCA0478	-0.306740411	0.121812749	0.023818048	0.012836204	-0.188939039	-0.079083901	-0.863611364
VCA0480	-0.234761068	0.775705998	0.399301948	0.592253024	0.013634579	0.417475721	-0.209677489
VCA0483	0.238613102	0.626519411	0.555838588	0.359841141	0.341032145	0.247699455	-0.140372084
VCA0484	0.129492555	0.482191027	0.243353498	0.300190368	0.53025116	0.314792009	-0.142112449
VCA0485	0.026423221	0.793565956	0.486915254	0.465379132	0.534963814	0.369877844	-0.261485599
VCA0486	-0.241289944	-0.058965692	0.108273846	0.121371476	-0.576661585	0.088627264	0.193729971
VCA0487	-0.105374343	0.341730551	0.205858113	0.105985754	0.116894437	0.05282304	-0.330294344
VCA0488	-0.348793203	0.436268288	0.3747991	0.230704969	0.067655067	-0.051396137	-0.063318796
VCA0489	-0.337802394	0.72210379	0.442786129	0.228017049	0.173432443	0.133623415	-0.175398602
VCA0490	-0.017401834	0.503676747	0.320595616	0.377217817	0.507415002	0.306884408	-0.14668861
VCA0491	-0.022955054	0.725442491	0.244446197	0.444937129	0.232111453	0.262018088	-0.374993423
VCA0492	0.015393816	0.581179286	0.410448533	0.501492165	0.318696635	0.581217405	-0.26543075
VCA0493	-0.127440867	0.411537991	0.443452375	0.315221468	0.384195036	0.473617206	0.113979065
VCA0494	0.102492751	0.935374074	0.432172311	0.711521802	0.338419082	0.431833808	-0.549170848
VCA0495	-0.012892387	0.44385027	0.602417444	0.347381124	0.34891445	0.128669354	-0.253980699
VCA0496	-0.372163534	0.324608717	0.213258127	0.168850377	0.130164052	0.54453964	-0.278052285
VCA0497	0.012055193	0.310529588	0.199981026	0.128567328	0.223260864	0.021584125	-0.263635598
VCA0498	-0.092028058	0.262748015	0.161812117	0.211508928	0.091135521	0.187825247	-0.132366202
VCA0500	-0.055262312	0.286071271	0.230834822	0.118732397	-0.175269312	-0.000486446	2.408956672
VCA0501	-0.36873788	0.31265663	0.266849755	0.316101123	-0.127303887	0.3806784	-0.002089985
VCA0502	-0.021351163	0.691608474	0.319941739	0.481029986	0.170310232	0.146492341	-0.31860346
VCA0505	0.063213285	0.593130307	0.229655302	0.564024419	0.207810541	0.593861484	-0.414916119
VCA0509	-0.306662249	0.440761043	0.165874003	0.033112747	-1.367547942	0.252433122	0.621391868
VCA0510	0.059458057	-0.181613734	-0.224589497	-0.143038391	-0.278657566	-0.025718226	-0.076699742
VCA0511	0.137808953	0.888731518	-0.238149605	-0.24247919	-0.564580101	0.122904857	-0.272711723
VCA0512	-0.401578139	0.544570171	0.046513263	-0.108093335	0.087194	0.267238832	-0.415572833
VCA0513	-0.223871033	-0.122698531	-0.48010903	-0.484799775	-0.760355576	-0.34639799	-0.592067593
VCA0514	-0.205493683	-0.427735569	-0.300242334	-0.410600103	-0.778978574	-0.284109384	-0.837337576
VCA0515	0.036584696	-1.542411961	-0.830058806	-1.111523198	-1.156617884	-0.866954025	#DIV/0!
VCA0516	1.663592063	2.336235025	1.956764494	2.467732146	2.906885292	2.166261981	0.93009881
VCA0517	0.904177262	1.767526472	1.141834495	1.529433934	0.905632952	1.396019404	1.910501072
VCA0518	0.499784992	0.675510403	0.280528113	0.626499002	0.493661444	0.538613588	-0.253504083
VCA0519	0.780305167	1.710569554	1.352616011	1.66972777	0.720513932	1.197365479	1.056202038
VCA0520	0.050979014	0.087896531	0.128185613	0.132229066	-0.114295089	0.304404014	0.210988596
VCA0521	-0.103572333	0.056365369	0.067812697	0.180884802	0.055332287	0.19898167	0.029950105
VCA0522	0.409850243	0.739113935	0.386036594	0.548656739	0.512436902	0.204331622	0.102315283
VCA0523	-0.151116623	0.826847085	0.357686417	0.86477205	0.923126937	0.427580038	0.494965296
VCA0524	-0.011866398	-0.237247069	0.031000867	0.163408442	0.307196918	0.104064824	-0.124132677
VCA0525	0.451882966	-0.235203939	-0.114065724	-0.45768612	-0.401390156	-0.260399787	-0.012252481
VCA0526	0.183874808	-0.061731523	0.080503755	0.004776477	0.093698627	0.093665176	0.217315796
VCA0527	-0.100624156	-0.514217468	-0.319619767	-0.335592805	-0.287812826	-0.314099053	-0.419246587
VCA0528	-0.076574851	0.135120294	0.173857662	0.194340458	0.368973721	0.099265224	0.067999118
VCA0529	-0.052490523	0.158399134	0.161862673	0.198800284	-0.155130362	0.377355157	0.610177796
VCA0530	0.201722826	-0.103181048	0.188425645	0.051905782	-0.346933119	0.21165126	0.321056314
VCA0531	-0.002003273	-0.322878566	0.164808132	0.192636771	-0.235017095	0.182301271	0.863011575
VCA0532	0.051683256	-0.145381037	0.075895251	-0.051586921	-0.155858334	-0.052171972	0.130627714
VCA0533	0.315298425	0.028317513	0.15120593	0.017059992	0.43316833	0.300445311	-0.052501017
VCA0534	-0.043856915	-0.184039197	-0.069844139	-0.080471797	-0.039055557	-0.019007967	-0.063583525
VCA0535	-0.117668378	0.296856824	0.329627525	0.116662213	0.23663344	0.416507072	0.08524889
VCA0536	-0.712760752	1.439719894	1.049167119	1.163429961	1.562105114	1.467318934	1.504653191
VCA0537	0.46901352	0.300919884	-0.009385682	0.15830466	-0.364869922	0.07228065	-0.631619087
VCA0538	0.030060769	-0.094772854	-0.330832066	-0.230294438	-0.113636966	-0.274430169	-0.168159895
VCA0539	0.069908261	-0.273665343	-0.193930152	-0.34426751	-0.835209574	0.059478158	-0.362479946
VCA0540	0.082644173	-0.075247719	-0.130589227	0.026393573	-0.591268797	0.068841753	0.107463505
VCA0541	-0.090320465	0.113762052	0.294688921	-0.006464077	-0.348332049	0.256179424	0.872933014
VCA0542	-0.447665416	0.269531047	0.012661092	-0.066372047	-0.536991493	0.21279317	-0.349911434
VCA0543	-0.028900474	0.651050166	0.510177612	0.351782026	0.512732277	0.239353869	0.168547332
VCA0544	0.37877567	-0.009243154	-0.245526697	0.216614849	0.351647317	-0.263749817	-0.305458194
VCA0545	-0.191421184	0.020525325	-0.094025687	-0.120886341	-0.054315374	-0.054466829	-0.356323753
VCA0546	-0.164795402	0.319018105	0.459300944	0.166401431	0.509071504	0.22410211	0.771692614
VCA0547	-0.951733455	-0.396098571	-0.088892434	0.188712966	-3.062157077	2.039552975	2.166163921
VCA0548	0.021568375	1.120877295	-0.318984947	-0.255570002	-0.420066144	0.000862428	-0.326414428
VCA0549	-0.076451528	0.125862845	0.375261632	0.306684533	-0.042924615	0.100539895	-0.047976098
VCA0550	0.078315325	0.068024652	-0.077288474	0.138466868	0.157830076	-0.046261942	0.31413245
VCA0551	-0.069773068	-0.361871226	-0.270789915	-0.209736518	-1.158732038	-0.184794635	-0.043274838
VCA0552	-0.144693719	-0.137400556	-0.064014537	-0.03933928	-0.074672006	-0.077540312	-0.096077381
VCA0553	2.244868298	-0.054828911	-0.247819845	0.154432082	-0.104990563	-0.108963282	0.133287421
VCA0554	0.146472791	-0.124126415	-0.056740039	0.062326377	0.048079921	0.144308687	0.0271858
VCA0555	-0.06055536	0.971890938	-0.04588177	-0.104987243	0.105729061	-0.410753164	0.791308564
VCA0556	-0.063331015	0.237883755	0.320067731	0.133207842	-0.262408519	0.074037532	-0.42300376
VCA0557	0.213542884	0.308458361	0.445582221	0.206554249	0.06772332	0.386512291	-0.054340963
VCA0558	-0.031346286	-0.057938277	0.083027211	0.053504025	0.042069838	-0.091375715	0.130179486
VCA0559	-0.125943488	0.097629978	0.142185499	0.047399499	-0.028887236	0.139290944	0.082247732
VCA0560	0.644174327	-0.219800845	-0.020273437	-0.207486104	0.104152551	0.103973807	0.096892725
VCA0561	0.232645188	0.198030808	0.220711308	0.311129117	0.133540549	-0.158215057	-0.257115527
VCA0562	0.235269029	0.551507162	0.193510938	0.272753733	0.221135397	-0.122862911	-0.256073027
VCA0563	-0.045748263	-0.075602904	-0.18453465	-0.305541346	-0.27360595	-0.270294497	-0.450337476
VCA0564	0.019367849	-0.005379817	-0.391482285	-0.226682083	-0.164984502	-0.104257938	-0.270771826
VCA0565	-0.08370013	0.11745527	0.2468868	-0.136686446	-0.178243495	0.208163177	-0.334655503
VCA0566	0.116314435	-0.244712005	-0.211350522	-0.347449549	-0.176222552	-0.265142112	-0.796733931
VCA0567	0.152626899	-0.189594287	0.040213781	-0.321131983	-0.311194848	-0.003676332	-0.559043858
VCA0568	0.106132916	0.176160662	-0.024296071	0.152908544	0.251978211	0.011869411	0.023825908
VCA0569	0.139030796	0.008262982	-0.102411966	0.034570897	-0.140197527	0.28966327	0.65237947
VCA0570	0.037368045	-0.636222805	-0.24116541	-0.760772416	-0.565868411	-0.316367873	-0.88899031
VCA0571	0.060474119	-0.726778572	-0.29909686	-0.811610035	-0.509974094	-0.354477915	-1.298739752
VCA0572	0.104242336	0.10092023	-0.060527549	-0.058017537	-0.000571087	-0.141629074	-0.327325088
VCA0573	0.258400169	-0.023492519	-0.104031783	-0.004668455	-0.01624826	-0.130755015	-0.312939836
VCA0574	0.229347743	-0.051734791	0.055976011	-0.289983766	-0.702511114	0.769979779	-0.023921494
VCA0575	0.259852948	0.216037053	0.325520318	0.082515095	0.211729107	0.128093842	0.217667668
VCA0576	0.070939503	-0.032223781	0.081012549	-0.313268646	0.788561828	-0.033232102	-0.036919803
VCA0577	-0.010775366	0.146015458	0.067100566	0.014145141	3.837688731	0.14067852	0.128261963
VCA0578	0.398722295	-0.185602276	-0.097465776	-0.293411712	-0.370728482	0.057285341	-0.165599844
VCA0579	-0.014012294	0.195262814	0.332119716	0.098459617	-0.103199665	0.069574927	-0.304574327
VCA0580	-0.179863996	-0.004591855	-0.035513026	0.037844456	0.078644684	0.124391412	0.013652062
VCA0581	0.138441284	-0.599071187	-0.375181265	-0.758412208	-0.714238788	-0.437104928	0.510476556
VCA0582	0.036972576	0.38805164	0.50675334	0.515182944	0.904641125	0.041838749	0.027793688
VCA0583	0.173347919	0.743600605	-0.118724698	-0.146456421	0.258808992	-0.483333352	0.031849146
VCA0584	0.124869498	-0.214609737	-0.041656298	-0.017902578	-0.262371986	0.066558767	0.421561192
VCA0585	0.241312576	-0.095189118	-0.140169665	-0.087353514	-0.338725266	0.184591339	-0.308135422
VCA0586	-0.2551147	-0.174885979	-0.146843228	-0.188780914	-0.062865058	-0.02886586	-0.209312878
VCA0587	-0.282421391	0.014859744	-0.156820988	-0.016798826	0.019381019	-0.125839319	0.27776664
VCA0588	0.22423794	-0.186476332	-0.258067706	-0.352823979	0.143893174	0.017776398	0.306665005
VCA0589	0.184607764	-0.050726897	0.12081321	-0.034213355	-0.057437973	0.063879836	0.199349912
VCA0590	0.113849849	-0.218307877	-0.466634449	-0.384681268	-0.051960471	-0.03699069	-0.121280163
VCA0591	0.500764004	-0.39969019	-0.364120374	-0.57215731	0.191292143	-0.110688855	0.023013876
VCA0592	0.291868007	0.113938543	-0.239055498	-0.261620711	-0.974197543	-0.096351196	-0.02138354
VCA0593	-0.236587052	0.399459051	0.33114613	0.164160287	0.027959791	0.264525189	-0.102234145
VCA0594	0.352899158	-0.082427375	0.06044967	0.201081099	0.439022515	-0.017071729	0.453269003
VCA0595	-0.175089188	-0.139413154	-0.032144516	-0.129453669	-1.056538251	0.108093333	0.437365405
VCA0596	-0.260282334	0.184068864	0.244986319	0.364500281	0.250877819	-0.013438316	1.211156455
VCA0597	-0.339787279	-0.036883451	0.18873699	0.129813373	0.390155585	0.053062785	0.490483667
VCA0598	-0.037616621	-0.212726218	0.009772649	-0.105458746	0.131474335	0.142811266	0.197481594
VCA0599	-0.040960475	0.06999333	0.009665979	0.019969874	-0.098805641	-0.298671762	0.03651241
VCA0600	0.116673693	0.124608208	0.126323924	0.03868505	0.004152528	0.157871105	-0.114315662
VCA0601	0.022687045	0.020843825	0.102286506	0.215502322	0.200559359	0.117570154	0.071670469
VCA0602	-0.071093367	-0.119621348	0.053131759	-0.187913615	-0.037875563	-0.201674026	-0.33274021
VCA0603	0.06474863	0.037877726	0.233462342	0.031045491	0.798955212	0.249583788	0.335598605
VCA0604	-0.801168086	-1.071210364	-1.403913936	-1.553978335	-2.01871194	-1.410291816	-2.79940315
VCA0605	0.044402228	0.211332248	0.061389379	-0.084986244	#DIV/0!	-0.043467601	1.507247196
VCA0606	0.597322359	-0.096941418	-0.319290435	-0.18999915	0.150144988	-0.003465497	0.116906793
VCA0607	0.03235935	0.234189817	0.461160494	0.242978812	-0.210240194	0.174307703	0.048188932
VCA0608	0.121115965	0.03309179	0.107281828	0.070075865	0.184656822	-0.033854095	-0.268208556
VCA0609	0.553444727	-0.039551044	-0.541556607	0.141026357	-1.129414944	-0.231370283	0.49619132
VCA0610	0.208243812	0.363126956	0.160860544	0.340953033	-0.046033076	0.322955277	0.274445994
VCA0611	0.186883085	-0.854681838	-0.234551962	-1.179611562	-1.241177934	-0.281977608	-1.797276696
VCA0612	0.226235424	-1.278314491	-0.536182939	-1.426762119	-1.412193046	-0.447548742	-1.773207489
VCA0613	-0.154561511	0.064861481	-0.006383506	0.123629123	0.109514016	-0.328878236	0.248080406
VCA0614	0.366615657	-0.272254991	-0.09801405	-0.306079403	0.841476908	0.382789224	0.238232222
VCA0615	0.019136932	0.07228858	0.080027806	0.095921529	0.107311036	-0.106730242	0.219299491
VCA0616	0.057418883	0.023084715	0.261248742	0.147160028	0.106611139	0.068542964	0.284664292
VCA0617	-0.074905454	-0.313949653	0.058679376	-0.260022602	-0.323573935	0.128467103	-0.220721317
VCA0618	0.001778464	-0.112277019	-0.067794466	-0.117787213	-0.056468703	-0.04809269	-0.364049946
VCA0619	0.375083278	-0.025598622	0.178311738	0.071802614	-0.106688009	-0.047583066	0.134271748
VCA0620	0.262158004	-0.129690176	0.163577285	0.00405266	-0.089266085	0.062681806	0.145887443
VCA0621	0.076340522	0.291750198	0.122227916	-0.030781606	-0.549231582	0.210678997	-0.360977781
VCA0622	1.043552227	1.410210476	0.137703317	-0.018774436	#DIV/0!	0.193620439	0.222539731
VCA0623	0.321592043	1.625176914	1.530697809	1.693975309	0.573883177	0.290639567	0.217117626
VCA0624	0.362522534	0.69583556	0.689077851	0.893619836	1.188522474	0.198200888	0.416370947
VCA0625	-0.255092205	-0.733889797	-0.446819788	-0.804527975	-0.321029404	0.117838754	-0.34355942
VCA0626	0.300559888	-0.114481074	0.017794373	0.021877826	0.850659562	-0.433375383	0.316720844
VCA0627	-0.048250513	0.394163327	0.484170288	0.23629534	0.186202172	0.25773963	0.304271077
VCA0628	0.025956483	0.727758942	0.489489234	0.637346213	1.1901677	0.499378221	0.051206086
VCA0629	0.250761363	-0.05233555	0.141146452	0.12364805	0.005188403	-0.027247836	0.239993949
VCA0630	0.653937597	0.145462416	0.152113283	0.131024034	2.545903715	1.049848583	-0.404537953
VCA0631	0.681128615	0.163194391	0.018752928	-0.078233905	-0.434275426	0.051701074	0.309969857
VCA0632	0.47971563	0.031979202	-0.164976611	-0.089195017	-0.433970886	0.079098755	-0.082904949
VCA0633	0.644183188	-0.133246142	-0.072951458	-0.026422208	-0.500514421	0.064920715	0.869200721
